x,y,z,value
0.500000,1.401924,0.000000,0.155518
0.800130,2.267874,0.000000,0.163610
3.826795,1.500000,0.000000,0.247212
3.801235,1.079931,0.000000,0.246534
1.299999,3.133974,0.000000,0.177793
3.199292,1.229127,0.000000,0.230720
0.187771,2.922924,0.000000,0.147076
0.171896,2.506292,0.000000,0.146503
3.595629,2.269838,0.000000,0.241106
2.899985,3.133966,0.000000,0.222344
1.800000,2.267949,0.000000,0.191745
1.800000,1.228719,0.000000,0.191846
2.400000,2.960769,0.000000,0.208461
2.500000,3.826795,0.000000,0.211269
3.100000,2.094744,0.000000,0.227858
1.400000,1.575129,0.000000,0.180599
2.300000,2.441154,0.000000,0.205679
1.800000,2.614359,0.000000,0.191742
1.599745,0.882456,0.000000,0.186368
1.700000,3.133975,0.000000,0.188958
2.200000,2.960769,0.000000,0.202896
1.200000,2.614359,0.000000,0.174967
0.512404,2.087942,0.000000,0.155437
3.389421,1.234431,0.000000,0.235581
2.200000,0.883406,0.000000,0.202979
2.100000,1.748334,0.000000,0.200148
0.800480,1.228996,0.000000,0.163812
2.700000,2.441154,0.000000,0.216792
0.699664,2.787326,0.000000,0.161031
1.099993,3.133970,0.000000,0.172215
0.702384,2.093617,0.000000,0.160764
2.300000,1.401924,0.000000,0.205759
2.799957,0.882360,0.000000,0.219806
1.700000,2.441154,0.000000,0.188948
3.200000,2.614359,0.000000,0.230681
1.600000,1.575129,0.000000,0.186202
3.177391,0.521105,0.000000,0.230207
2.300000,1.748334,0.000000,0.205716
0.610455,0.889271,0.000000,0.157976
1.399998,3.307178,0.000000,0.180583
1.600000,2.267949,0.000000,0.186152
1.500000,1.401924,0.000000,0.183426
2.599985,0.882505,0.000000,0.214279
2.100000,3.480385,0.000000,0.200118
0.699677,3.480378,0.000000,0.161009
2.400000,2.267949,0.000000,0.208464
1.600000,1.228719,0.000000,0.186259
2.511554,0.700684,0.000000,0.211929
2.900000,1.748334,0.000000,0.222334
3.300000,2.787565,0.000000,0.233381
0.600000,1.228719,0.000000,0.158410
2.300000,2.094744,0.000000,0.205690
1.499999,3.480384,0.000000,0.183373
1.499958,1.055538,0.000000,0.183500
1.199994,0.537030,0.000000,0.175333
3.500088,2.793190,0.000000,0.238912
1.399969,0.882327,0.000000,0.180748
1.299987,0.709202,0.000000,0.177991
2.400000,1.921539,0.000000,0.208481
2.400000,3.653590,0.000000,0.208480
2.299999,3.480384,0.000000,0.205691
2.500000,1.748334,0.000000,0.211272
3.000000,1.921539,0.000000,0.225088
2.599998,3.653589,0.000000,0.214049
2.700000,1.748334,0.000000,0.216813
2.799991,3.653585,0.000000,0.219616
3.199832,1.921442,0.000000,0.230591
3.299804,1.748221,0.000000,0.233283
3.500000,1.748334,0.000000,0.238852
2.899996,3.826792,0.000000,0.222411
1.399999,3.653589,0.000000,0.180572
3.099996,3.826793,0.000000,0.227987
1.199996,3.653587,0.000000,0.174975
3.199905,3.653625,0.000000,0.230758
1.099998,3.826794,0.000000,0.172157
0.899999,3.826794,0.000000,0.166529
3.299311,3.481362,0.000000,0.233485
3.498683,3.492075,0.000000,0.239033
3.822486,2.291057,0.000000,0.247699
3.098225,0.175525,0.000000,0.228264
2.899908,0.160981,0.000000,0.222512
1.822879,0.359213,0.000000,0.192566
2.100000,0.513971,0.000000,0.200253
2.703652,0.372122,0.000000,0.216631
2.315949,0.702832,0.000000,0.206366
1.515733,0.179292,0.000000,0.184321
1.294105,0.394393,0.000000,0.178032
1.100000,0.167561,0.000000,0.172240
0.900000,0.160567,0.000000,0.166489
0.700146,0.374309,0.000000,0.160770
0.502508,0.137471,0.000000,0.155014
3.599966,1.226792,0.000000,0.240878
0.306135,3.835744,0.000000,0.149560
0.317975,0.181406,0.000000,0.149827
0.323171,0.816038,0.000000,0.150870
3.492780,3.139888,0.000000,0.238639
0.514740,1.053143,0.000000,0.155807
3.691674,2.761468,0.000000,0.244355
0.318850,1.400078,0.000000,0.150498
3.674689,1.402893,0.000000,0.243208
0.323188,2.794074,0.000000,0.150724
0.317868,0.373152,0.000000,0.150115
0.317587,2.384889,0.000000,0.150361
3.860895,2.500000,0.000000,0.248340
0.334159,1.771516,0.000000,0.151227
3.668274,1.768828,0.000000,0.242955
0.131561,3.493938,0.000000,0.145103
3.865014,3.498992,0.000000,0.248634
3.866440,0.502267,0.000000,0.248712
0.336224,2.073830,0.000000,0.151028
3.663776,2.073830,0.000000,0.242770
0.131704,3.108089,0.000000,0.145253
3.869488,0.900000,0.000000,0.248633
3.598559,3.345245,0.000000,0.241612
3.457856,1.075074,0.000000,0.237338
3.357402,0.900547,0.000000,0.234761
3.853590,3.853590,0.000000,0.248350
0.146410,0.146410,0.000000,0.145687
0.146410,3.853590,0.000000,0.145705
3.853590,0.146410,0.000000,0.248270
2.552794,0.319155,0.000000,0.212713
1.952793,0.563153,0.000000,0.196348
1.648899,0.368244,0.000000,0.187921
2.449306,0.501613,0.000000,0.210077
3.440455,0.687781,0.000000,0.237063
3.344278,0.503722,0.000000,0.234693
3.248052,0.318667,0.000000,0.232225
0.318549,0.662100,0.000000,0.150511
0.454984,0.895380,0.000000,0.154033
3.738422,2.593434,0.000000,0.245403
0.277336,2.213793,0.000000,0.149479
