x,y,z,value
3.101632,0.000000,3.399919,0.207010
0.891751,0.000000,3.394752,0.376571
4.000000,3.623891,2.145479,0.142000
4.000000,0.374426,2.148581,0.142000
4.000000,2.200000,0.346410,0.142000
4.000000,2.200000,3.653590,0.142000
4.000000,3.644583,1.396319,0.142000
4.000000,1.400000,3.653590,0.142000
4.000000,0.355417,1.396319,0.142000
4.000000,1.400000,0.346410,0.142000
4.000000,3.653590,3.000000,0.142000
4.000000,2.996731,0.344523,0.142000
4.000000,0.354900,2.991834,0.142000
4.000000,2.983915,3.681631,0.142000
4.000000,0.362279,0.636730,0.142000
4.000000,0.621776,3.618019,0.142000
4.000000,3.637721,0.636730,0.142000
4.000000,2.599455,0.346096,0.142000
4.000000,2.399909,0.692768,0.142000
4.000000,1.999985,0.692812,0.142000
4.000000,2.199982,1.039220,0.142000
4.000000,1.799995,1.039227,0.142000
4.000000,1.999996,1.385638,0.142000
4.000000,2.399997,1.385639,0.142000
4.000000,2.200000,1.732051,0.142000
4.000000,1.799999,1.732050,0.142000
4.000000,2.000000,2.078461,0.142000
4.000000,2.400000,2.078461,0.142000
4.000000,1.600241,2.078600,0.142000
4.000000,1.800040,2.424894,0.142000
4.000000,1.400288,2.425038,0.142000
4.000000,1.398235,1.734021,0.142000
4.000000,1.600055,2.771313,0.142000
4.000000,2.000008,2.771286,0.142000
4.000000,1.200057,2.771314,0.142000
4.000000,1.800000,3.117692,0.142000
4.000000,1.005196,2.424657,0.142000
4.000000,2.200000,3.117692,0.142000
4.000000,2.400001,2.771282,0.142000
4.000000,2.600000,3.117692,0.142000
4.000000,2.800000,2.771281,0.142000
4.000000,2.992427,3.113160,0.142000
4.000000,3.258360,2.787163,0.142000
4.000000,3.000000,2.424871,0.142000
4.000000,0.743029,2.788353,0.142000
4.000000,1.002933,3.115168,0.142000
4.000000,2.599981,1.039220,0.142000
4.000000,2.799996,1.385638,0.142000
4.000000,2.999996,1.039228,0.142000
4.000000,3.210068,1.388587,0.142000
4.000000,3.001703,1.732655,0.142000
4.000000,3.402907,1.029505,0.142000
4.000000,3.403560,1.756917,0.142000
4.000000,3.200500,2.082618,0.142000
4.000000,2.799345,0.692442,0.142000
4.000000,1.599997,0.692818,0.142000
4.000000,1.399999,1.039230,0.142000
4.000000,1.199999,0.692820,0.142000
4.000000,1.000000,1.039230,0.142000
4.000000,0.796982,0.681584,0.142000
4.000000,0.597932,1.027816,0.142000
4.000000,0.787539,1.388494,0.142000
4.000000,0.589378,1.754452,0.142000
4.000000,0.987722,1.742898,0.142000
4.000000,0.782647,2.087372,0.142000
4.000000,1.000000,0.346410,0.142000
4.000000,1.400000,3.117692,0.142000
4.000000,3.202847,0.679586,0.142000
4.000000,0.346410,2.600000,0.142000
4.000000,2.600000,3.653590,0.142000
4.000000,3.653590,2.600000,0.142000
