x,y,z,value
2.983915,0.318369,0.000000,0.555205
0.346410,1.000000,0.000000,0.820508
0.362279,3.363270,0.000000,0.798355
3.398305,3.661291,0.000000,0.699537
0.601695,0.338709,0.000000,0.700586
3.668201,0.602373,0.000000,0.818877
1.400545,3.653904,0.000000,0.483466
1.600091,3.307232,0.000000,0.457756
2.000015,3.307189,0.000000,0.440799
1.800018,2.960780,0.000000,0.444943
2.200006,2.960773,0.000000,0.443814
2.000004,2.614362,0.000000,0.440632
1.598664,2.615850,0.000000,0.455154
1.797156,2.269653,0.000000,0.443364
2.199527,2.268234,0.000000,0.444791
1.999447,1.921870,0.000000,0.441662
2.399829,1.921642,0.000000,0.459754
1.596812,1.923333,0.000000,0.458556
1.799376,1.575483,0.000000,0.447057
1.403206,1.577705,0.000000,0.482571
2.599893,2.268014,0.000000,0.474781
2.817817,1.934644,0.000000,0.509363
2.602941,1.577330,0.000000,0.481399
1.195767,1.923128,0.000000,0.509321
1.600430,1.229207,0.000000,0.459261
1.200000,1.228719,0.000000,0.511457
1.999968,1.228859,0.000000,0.443189
1.800000,0.882309,0.000000,0.447252
3.006450,2.280521,0.000000,0.557682
2.801057,2.616466,0.000000,0.508302
3.014143,1.594902,0.000000,0.553748
2.800000,1.228719,0.000000,0.508583
3.200000,2.614359,0.000000,0.613726
2.988574,2.954422,0.000000,0.554053
2.200000,0.882309,0.000000,0.444953
3.243924,1.219014,0.000000,0.621716
2.995095,0.886251,0.000000,0.559300
1.200651,3.307555,0.000000,0.513867
0.797636,3.318793,0.000000,0.615213
0.999714,2.964231,0.000000,0.554196
0.597976,2.972641,0.000000,0.683135
0.786972,2.613945,0.000000,0.615082
0.590026,2.238757,0.000000,0.695544
0.984559,2.259034,0.000000,0.560417
0.802450,1.895534,0.000000,0.610686
0.651833,1.521555,0.000000,0.671368
1.395493,2.269023,0.000000,0.478489
2.400003,3.307182,0.000000,0.454285
3.597674,2.611593,0.000000,0.755661
2.600000,0.346410,0.000000,0.480662
3.663096,1.797894,0.000000,0.811863
3.267182,1.959927,0.000000,0.639345
1.799400,0.335738,0.000000,0.447729
2.200003,3.653592,0.000000,0.442320
0.988758,0.336293,0.000000,0.566637
0.742537,0.717616,0.000000,0.630606
